text,author,reply,retweet,like,date,cleaned_text,label,non_baku
jangan lupaaa yaa ikutt pemiluuu dan jangan ada yg golputt yaaa #AyoSiapSiapNyoblos,inielsa,0,0.0,0.0,2024-02-12T10:29:00.000Z,jangan lupa Ya ikutt pemiluuu dan jangan ada yg golput yaa,neutral,
Udah gak sabar banget buat nyoblos  #AyoSiapSiapNyoblos,hyan,0,0.0,0.0,2024-02-12T10:20:11.000Z,Udah gak sabar banget buat nyoblos,negative,
jangan sampai golput kita #AyoSiapSiapNyoblos,hanthu,0,0.0,0.0,2024-02-12T11:47:11.000Z,jangan sampai golput kita,negative,
pokoknya semuanya harus datang ke tps yuhuu #AyoSiapSiapNyoblos,Sumarno Marsono,0,0.0,0.0,2024-02-12T10:13:25.000Z,pokoknya semuanya harus datang ke tps yuhuu,neutral,
Jangan sia siakan kesempatan ini #AyoSiapSiapNyoblos gunakan hak pilih,VFO,0,0.0,1.0,2024-02-12T10:12:21.000Z,Jangan sia siakan kesempatan ini gunakan hak pilih,neutral,
"Ayo datang ke TPS untuk menunjukkan nasionalisme kita. 
#AyoSiapSiapNyoblos",Abba ,4,9.0,9.0,2024-02-12T12:03:23.000Z,Ayo datang ke TPS untuk menunjukkan nasionalisme kita.,neutral,
"pemilu lagi dua hari nih, #AyoSiapSiapNyoblos 
simak apa yang perlu dibawa saat ke tps",Petara Hinora,0,0.0,0.0,2024-02-12T10:31:02.000Z,"pemilu lagi dua hari nih, simak apa yang perlu dibawa saat ke tps",neutral,
2024 mau Golput rugi dong #AyoSiapSiapNyoblos pilih pemimpin terbaik.,Rasya,0,0.0,0.0,2024-02-12T10:24:21.000Z,2024 mau Golput rugi dong pilih pemimpin terbaik.,negative,
semangat pokoknya kawal terus untuk pemilu 2024 #AyoSiapSiapNyoblos,alma,0,0.0,0.0,2024-02-12T10:48:48.000Z,semangat pokoknya kawal terus untuk pemilu 2024,positive,
"bener banget, satu suara itu sangat berharga untuk masa depan bangsa #AyoSiapSiapNyoblos",Lala,0,0.0,0.0,2024-02-12T10:16:11.000Z,"bener banget, satu suara itu sangat berharga untuk masa depan bangsa",positive,
"gunakan hak pilihmu, jangan sampai golput #AyoSiapSiapNyoblos",Tasya,0,0.0,0.0,2024-02-12T10:17:12.000Z,"gunakan hak pilihmu, jangan sampai golput",negative,
gasss ayo datang buat nyoblos #AyoSiapSiapNyoblos,peraa,0,0.0,0.0,2024-02-12T10:18:19.000Z,ayo datang buat nyoblos,negative,
Semangat untuk nyoblos dong #AyoSiapSiapNyoblos,Alleb,0,0.0,0.0,2024-02-12T10:11:41.000Z,Semangat untuk nyoblos dong,positive,
Jangan lupaa nyoblos pakai hak suara kita #AyoSiapSiapNyoblos,D,0,0.0,0.0,2024-02-12T10:22:48.000Z,Jangan lupa nyoblos pakai hak suara kita,negative,lupaa
#AyoSiapSiapNyoblos luangka  waktumu sejenak dan gunakan hak suaramu dengan bijaksana. jangan lupa 14 februari ya gesss!,Zidane,0,0.0,0.0,2024-02-12T10:35:41.000Z,luangka waktumu sejenak dan gunakan hak suaramu dengan bijaksana. jangan lupa 14 februari ya gesss!,neutral,
#AyoSiapSiapNyoblos guys dan jangan sampe golput yaa,carliser,0,0.0,0.0,2024-02-12T10:17:37.000Z,guys dan jangan sampe golput ya,neutral,
Jadilah warga indonesia yang cerdas gais #AyoSiapSiapNyoblos satu suara kuta sangatlah penting,Rindauk,0,0.0,0.0,2024-02-12T10:46:50.000Z,Jadilah warga indonesia yang cerdas guys satu suara kuta sangatlah penting,positive,
"Pemilu 14 Februari sebentar lagii
Semangat menyambut pesta demokrasi.
Ayo gunakan hak pilihmu, suaramu berharga menentukan masa depan bangsa.
Jangan golput!!
Sampai jumpa di TPS 
#AyoSiapSiapNyoblos",Wizzel,3,7.0,6.0,2024-02-12T12:02:00.000Z,"Pemilu 14 Februari sebentar lagii Semangat menyambut pesta demokrasi. Ayo gunakan hak pilihmu, suaramu berharga menentukan masa depan bangsa. Jangan golput!! Sampai jumpa di TPS",positive,
Ayo kita gunakan hak pilih kita dengan bijak ya teman2 #AyoSiapSiapNyoblos,Nurrrr,0,0.0,0.0,2024-02-12T10:51:57.000Z,Ayo kita gunakan hak pilih kita dengan bijak ya teman2,neutral,
"jangan sampai kelupaan ya teman teman! gunakan hak suara kalian dengan baik pokoknya!
#AyoSiapSiapNyoblos",100 tahun cinta ezy,0,0.0,0.0,2024-02-12T10:17:44.000Z,jangan sampai kelupaan ya teman teman! gunakan hak suara kalian dengan baik pokoknya!,negative,
"Kuy la pada dateng ke tps jangan golput karna itu bukan pilihan!
#AyoSiapSiapNyoblos",rara,0,0.0,0.0,2024-02-12T10:51:54.000Z,ayo lah pada dateng ke tps jangan golput karna itu bukan pilihan!,negative,
"Hayo warga Indonesia, demi Indonesia yang lebih baik lagi, mari kita datang ke TPS #AyoSiapSiapNyoblos",Medila Landi,0,0.0,0.0,2024-02-12T10:19:04.000Z,"Hayo warga Indonesia, demi Indonesia yang lebih baik lagi, mari kita datang ke TPS",neutral,
"bener nih, gunakan hak pilih mu #AyoSiapSiapNyoblos",fani,0,0.0,0.0,2024-02-12T10:16:54.000Z,"bener nih, gunakan hak pilih mu",neutral,
Jangan lupa gaes #AyoSiapSiapNyoblos  karena suara mu sangat berharga untuk menentukan masa depan bangsa,Yudel,0,0.0,0.0,2024-02-12T10:22:28.000Z,Jangan lupa guys karena suara mu sangat berharga untuk menentukan masa depan bangsa,positive,
"Golput bukan pilihan. Mari kita sukseskan Pemilu Aman dan Damai 2024,""
Jos
#AyoSiapSiapNyoblos",andra___,0,0.0,0.0,2024-02-12T12:01:07.000Z,"Golput bukan pilihan. Mari kita sukseskan Pemilu Aman dan Damai 2024,"" Jos",negative,
#AyoSiapSiapNyoblos tentukan pilihan pemimpin terbaikmu,ara ☆,0,0.0,0.0,2024-02-12T10:19:37.000Z,tentukan pilihan pemimpin terbaikmu,positive,
kesempatan 5 tahun sekali ini mesti digunakan sebaik mungkin #AyoSiapSiapNyoblos,indah,0,0.0,0.0,2024-02-12T10:12:29.000Z,kesempatan 5 tahun sekali ini mesti digunakan sebaik mungkin,neutral,
"Yuk yuk jangan lupa gunakan hak pilihmu yaa 
#AyoSiapSiapNyoblos",Oswaldo Miles,0,0.0,0.0,2024-02-12T10:29:25.000Z,ayo ayo jangan lupa gunakan hak pilihmu ya,neutral,
Yuk berikan suaramu jangan golput guys #AyoSiapSiapNyoblos,soon to be ba,0,0.0,0.0,2024-02-12T11:52:04.000Z,ayo berikan suaramu jangan golput guys,negative,
Wah jadi ga sabar nih mau berpesta demokrasi #AyoSiapSiapNyoblos,Pixie Dust,0,0.0,0.0,2024-02-12T10:48:32.000Z,Wah jadi ga sabar nih mau berpesta demokrasi,negative,
Jangan di sia siakan #AyoSiapSiapNyoblos,Danin putra,0,0.0,0.0,2024-02-12T10:40:49.000Z,Jangan di sia siakan,positive,
wah gak lama lagi ni kita rayakan demokrasi #AyoSiapSiapNyoblos,Humairah Ayana,0,0.0,0.0,2024-02-12T10:26:42.000Z,wah gak lama lagi ni kita rayakan demokrasi,positive,
Mari kita menyiapkan diri untuk mencoblos Paslon pilihan #AyoSiapSiapNyoblos,benoardiansyah,0,0.0,0.0,2024-02-12T10:14:14.000Z,Mari kita menyiapkan diri untuk mencoblos Paslon pilihan,neutral,
"Kita harus gunakan hak pilih kita
#AyoSiapSiapNyoblos",aqiraan,0,0.0,0.0,2024-02-12T10:36:31.000Z,Kita harus gunakan hak pilih kita,neutral,
#AyoSiapSiapNyoblos dengan suka hati dan damai,Bumilmuda,0,0.0,0.0,2024-02-12T10:16:48.000Z,dengan suka hati dan damai,positive,
"datang ke TPS dan dukung 02 pastinya 
#AyoSiapSiapNyoblos",janeolive,0,0.0,0.0,2024-02-12T10:51:27.000Z,datang ke TPS dan dukung 02 pastinya,neutral,
"Duh, makin gak sabar tunggu tanggal 14 februari. #AyoSiapSiapNyoblos",Cewe Hijau,0,0.0,0.0,2024-02-12T10:19:52.000Z,"Duh, makin gak sabar tunggu tanggal 14 februari.",negative,
Ayo nyoblos gais jangan sampe golput #AyoSiapSiapNyoblos,dei,0,0.0,0.0,2024-02-12T10:13:43.000Z,Ayo nyoblos guys jangan sampe golput,negative,
"yuk guys jangan sampai golput, #AyoSiapSiapNyoblos demi masa depan bangsa ini",Caka,0,0.0,0.0,2024-02-12T10:36:17.000Z,"ayo guys jangan sampai golput, demi masa depan bangsa ini",negative,
"Jangan sampai lewatkan
#AyoSiapSiapNyoblos",Chika,5,11.0,10.0,2024-02-12T12:00:00.000Z,Jangan sampai lewatkan,positive,
"tanggal 14 guys, sebentar lagi  semangat #AyoSiapSiapNyoblos ya",Jhon,0,0.0,0.0,2024-02-12T10:42:06.000Z,"tanggal 14 guys, sebentar lagi semangat ya",neutral,
Jangan sampai golput yss tanggal 14 februari besok #AyoSiapSiapNyoblos,baimnor,0,0.0,0.0,2024-02-12T11:09:48.000Z,Jangan sampai golput yss tanggal 14 februari besok,negative,
#AyoSiapSiapNyoblos karena hak pilih kita sangat menentukan masa depan Indonesia,suyana,0,0.0,0.0,2024-02-12T10:14:18.000Z,karena hak pilih kita sangat menentukan masa depan Indonesia,positive,
"2hari lagi gaessss. Yuk semangat yukkkk coblos pilihan kalian 
#AyoSiapSiapNyoblos",Ayisadega,0,0.0,0.0,2024-02-12T10:25:37.000Z,2 hari lagi guys. ayo semangat aAyok coblos pilihan kalian,neutral,
#AyoSiapSiapNyoblos buat menentukan masa depan jangan golput ya,Ba na na,0,0.0,0.0,2024-02-12T10:16:44.000Z,buat menentukan masa depan jangan golput ya,negative,
jangan sampe lupa datang ke TPS tgl 14 Februari gunakan suara kita yang sangat berharga ini jangan sampai golput ya #AyoSiapSiapNyoblos,Jemma Arieta,0,0.0,0.0,2024-02-12T10:44:19.000Z,jangan sampe lupa datang ke TPS tanggal 14 Februari gunakan suara kita yang sangat berharga ini jangan sampai golput ya,negative,
Pilih lah pemimpin yang baik #AyoSiapSiapNyoblos,rong,0,0.0,0.0,2024-02-12T10:14:56.000Z,Pilih lah pemimpin yang baik,positive,
"Tentukan hak pilih kita sesuai dengan hati nurani kita
#AyoSiapSiapNyoblos",inaaaa,0,0.0,0.0,2024-02-12T10:19:47.000Z,Tentukan hak pilih kita sesuai dengan hati nurani kita,neutral,
#AyoSiapSiapNyoblos kita tentuin pilihan mulai sekarang,Adi,0,0.0,0.0,2024-02-12T10:14:32.000Z,kita tentuin pilihan mulai sekarang,neutral,
"Yok guis jgn lupa tanggal 13 ya, kita nyoblos buat masa depan pemerintahan Indonesia #AyoSiapSiapNyoblos",Doni,0,0.0,0.0,2024-02-12T10:21:30.000Z,"Ayo guis jangan lupa tanggal 13 ya, kita nyoblos buat masa depan pemerintahan Indonesia",negative,
"karena suara kita berharga untuk menentukan masa depan bangsa
#AyoSiapSiapNyoblos",Vierra,0,0.0,0.0,2024-02-12T10:20:11.000Z,karena suara kita berharga untuk menentukan masa depan bangsa,positive,
"jangan sampai golput ya gaiss, Indonesia ada ditangan kalian 
#AyoSiapSiapNyoblos",♡,0,0.0,0.0,2024-02-12T10:22:15.000Z,"jangan sampai golput ya guys, Indonesia ada ditangan kalian",neutral,
"yeeeess bener banget #AyoSiapSiapNyoblos tanggal 14 adalah hari penting bagi kita semua
ayo tentukan pilihan kita!!",Alan,0,0.0,0.0,2024-02-12T10:48:59.000Z,yes bener banget tanggal 14 adalah hari penting bagi kita semua ayo tentukan pilihan kita!!,positive,
Jangan golput karena itu gak keren #AyoSiapSiapNyoblos,Titin Ira,0,0.0,0.0,2024-02-12T10:14:35.000Z,Jangan golput karena itu gak keren,negative,
Jgn sampai gk milih ya tanggal 14 februari #AyoSiapSiapNyoblos,bagussatya,0,0.0,0.0,2024-02-12T11:10:31.000Z,jangan sampai gk milih ya tanggal 14 februari,negative,
Yuuk sambut tanggal 14 February dengan riang gembira dan #AyoSiapSiapNyoblos,Riya,0,0.0,0.0,2024-02-12T10:40:15.000Z,Ayo sambut tanggal 14 February dengan riang gembira dan,neutral,
"Gak bakal golput donk, siap coblos sesuai hati nurani #AyoSiapSiapNyoblos",Sari Ayu,0,0.0,0.0,2024-02-12T10:31:36.000Z,"Gak bakal golput donk, siap coblos sesuai hati nurani",negative,
Kalau golput bakal nyesel loh #AyoSiapSiapNyoblos,mondrolengko,0,0.0,0.0,2024-02-12T10:18:19.000Z,Kalau golput bakal nyesel loh,negative,
"Kaum rebahan ayo semangat, karena kita mau nyoblos. Jangan sampai golput ya #AyoSiapSiapNyoblos",Ungu Lover,0,0.0,0.0,2024-02-12T10:21:56.000Z,"Kaum rebahan ayo semangat, karena kita mau nyoblos. Jangan sampai golput ya",negative,
"Gak nyoblos gak keren   jangan sampai golput yaa,suara kalian sangat berharga 
#AyoSiapSiapNyoblos",taro,0,0.0,0.0,2024-02-12T10:12:47.000Z,"Gak nyoblos gak keren jangan sampai golput ya,suara kalian sangat berharga",positive,
Ayo gunakan suara kita yang sangat berharga ini jangan sampai golput ya #AyoSiapSiapNyoblos,xyhlnh,0,0.0,0.0,2024-02-12T10:19:45.000Z,Ayo gunakan suara kita yang sangat berharga ini jangan sampai golput ya,negative,
yuk marii semuanyaaa ikutt pemiluuuu tanggal 14 pilih presiden yanggg membangun negara #AyoSiapSiapNyoblos,bucinhaechan,0,0.0,0.0,2024-02-12T10:30:08.000Z,ayo marii semuanyaaa ikutt pemiluuuu tanggal 14 pilih presiden yanggg membangun negara,negative,
"""Yuk, rame-rame ke TPS! Bikin Indonesia makin kece bersama-sama.  #DemokrasiCool""
#AyoSiapSiapNyoblos",syifa andi,0,0.0,0.0,2024-02-12T10:14:20.000Z,"""Yuk, rame-rame ke TPS! Bikin Indonesia makin kece bersama-sama. """,positive,
"setuju sih! suaramu itu berharga untuk masa depan loh! jadi gunakan suaramu dengan bijak
#AyoSiapSiapNyoblos",rahmaaa,0,0.0,0.0,2024-02-12T10:38:39.000Z,setuju sih! suaramu itu berharga untuk masa depan loh! jadi gunakan suaramu dengan bijak,positive,
Siapp menunggu 14 Febuari nih minn #AyoSiapSiapNyoblos,novitaa,0,0.0,0.0,2024-02-12T11:38:48.000Z,Siap menunggu 14 februari nih minn,neutral,Febuari
ayo datang ke tps masing2 untuk Indonesia lebih baik #AyoSiapSiapNyoblos,3,0,0.0,0.0,2024-02-12T10:24:36.000Z,ayo datang ke tps masing2 untuk Indonesia lebih baik,positive,
#AyoSiapSiapNyoblos jangan sampai lupa ya ?,Karen Moka,0,0.0,0.0,2024-02-12T10:33:42.000Z,jangan sampai lupa ya ?,neutral,
"Digass dong
Rugi kalau gak ikutan nyoblos
Karena 5 tahun sekali
#AyoSiapSiapNyoblos",Alex Fergusso,0,0.0,0.0,2024-02-12T11:37:40.000Z,Digass dong Rugi kalau gak ikutan nyoblos Karena 5 tahun sekali,negative,
"#AyoSiapSiapNyoblos siapkan energi dan semangat, 1 suara sangat berharga",nda,0,0.0,0.0,2024-02-12T10:15:47.000Z,"siapkan energi dan semangat, 1 suara sangat berharga",positive,
#AyoSiapSiapNyoblos datang ke tps ya guys tgl 14 februari nanti,VNC34JUF1W,0,0.0,0.0,2024-02-12T10:21:07.000Z,datang ke tps ya guys tanggal 14 februari nanti,neutral,
"Jangan golput ya guys
#AyoSiapSiapNyoblos",kim_dippa,0,0.0,0.0,2024-02-12T10:20:28.000Z,Jangan golput ya guys,negative,
jgn lupa nyoblos  #AyoSiapSiapNyoblos,rifalhju,0,0.0,0.0,2024-02-12T10:24:02.000Z,jangan lupa nyoblos,negative,
Suaramu sangat penting untuk menentukan kemajuan bangsa Indonesia kedepannya #AyoSiapSiapNyoblos,Kiya,0,0.0,0.0,2024-02-12T10:30:21.000Z,Suaramu sangat penting untuk menentukan kemajuan bangsa Indonesia kedepannya,positive,
"Yuk tidak terasa pemilu tiba jangan lupa untuk mencoblos pilihan kalian
#AyoSiapSiapNyoblos",Jahn Yeow,0,0.0,0.0,2024-02-12T10:35:38.000Z,ayo tidak terasa pemilu tiba jangan lupa untuk mencoblos pilihan kalian,neutral,
"Demi anak kesayangan, El Samsul. Pak Lurah mempermainkan rakyat! TOLAK!!!  Dirty Vote #AyoSiapSiapNyoblos #SalmaSalsabil22ndBirthday #AsalBukanPrabowo #AsalBukan02 #AsalBukanPrabowoGibran",aduuua22,0,0.0,0.0,2024-02-12T10:23:06.000Z,"Demi anak kesayangan, El Samsul. Pak Lurah mempermainkan rakyat! TOLAK!!! Dirty Vote",negative,
"Jangan sia siakan waktu dan kesempatan ini
#AyoSiapSiapNyoblos",Chika,5,9.0,9.0,2024-02-12T12:01:00.000Z,Jangan sia siakan waktu dan kesempatan ini,positive,
"Ingat tanggal 14 februari ya guys, jangan sampai lupa dan jangan sampai salah tps. Suara kita sangat menentukan
#AyoSiapSiapNyoblos",Piinky Woman,0,0.0,0.0,2024-02-12T10:23:29.000Z,"Ingat tanggal 14 februari ya guys, jangan sampai lupa dan jangan sampai salah tps. Suara kita sangat menentukan",positive,
mari kita sambut pesta demokrasi dengan gembira dan tentunya gunakan hak pilih kita dengan bijak yaa #AyoSiapSiapNyoblos,dini,0,0.0,0.0,2024-02-12T11:00:00.000Z,mari kita sambut pesta demokrasi dengan gembira dan tentunya gunakan hak pilih kita dengan bijak ya,positive,
"yok persiapkan dirimu untuk datang ke tps 14 februari 2024, jangan sampe mager loh #AyoSiapSiapNyoblos",planetbumi,0,0.0,0.0,2024-02-12T10:18:00.000Z,"Ayo persiapkan dirimu untuk datang ke tps 14 februari 2024, jangan sampe mager loh",neutral,
"Kita harus ke tps demi kelancaran pesta demokrasi
#AyoSiapSiapNyoblos",anak budi,0,0.0,0.0,2024-02-12T10:44:03.000Z,Kita harus ke tps demi kelancaran pesta demokrasi,neutral,
Suara kita sangat berarti untuk Indonesia #AyoSiapSiapNyoblos tanggal 14 ini,ririn aviona,0,0.0,0.0,2024-02-12T10:55:10.000Z,Suara kita sangat berarti untuk Indonesia tanggal 14 ini,positive,
H-2 untuk menentukan nasib masa depan #AyoSiapSiapNyoblos,aishyaa,0,0.0,0.0,2024-02-12T11:39:37.000Z,H-2 untuk menentukan nasib masa depan,neutral,
"Kawal terus sampai melenggang ke istana
#AyoSiapSiapNyoblos",Ferdinan,0,0.0,0.0,2024-02-12T11:36:44.000Z,Kawal terus sampai melenggang ke istana,positive,
jangan lupaaaa yaaaa ikuttin pemiluuu dengan adillk #AyoSiapSiapNyoblos,jonguu.noona,0,0.0,0.0,2024-02-12T10:32:26.000Z,jangan lupaa yaaa ikuttin pemiluuu dengan adillk,positive,
"Jangan lupa dukung yang terbaik 
#AyoSiapSiapNyoblos",Mayra Patterson,0,0.0,0.0,2024-02-12T10:28:31.000Z,Jangan lupa dukung yang terbaik,positive,
Benar banget sih satu suara sangatlah berarti jangan lupa datang #AyoSiapSiapNyoblos,Tuty ts,0,0.0,0.0,2024-02-12T10:37:25.000Z,Benar banget sih satu suara sangatlah berarti jangan lupa datang,positive,
Ayo sukseskan pesta demokrasi kita Guys. #AyoSiapSiapNyoblos,GreenFlag,0,0.0,0.0,2024-02-12T10:23:30.000Z,Ayo sukseskan pesta demokrasi kita Guys.,positive,
Datang ke tps ya tgl 14 nanti. Suaramu sangat dibutuhkan banget gaes. #AyoSiapSiapNyoblos,Rakha jindan,0,0.0,0.0,2024-02-12T10:34:37.000Z,Datang ke tps ya tanggal 14 nanti. Suaramu sangat dibutuhkan banget guys.,positive,
Ayo dong semua kita memilih calon pemimpin #AyoSiapSiapNyoblos,pita,0,0.0,0.0,2024-02-12T11:43:44.000Z,Ayo dong semua kita memilih calon pemimpin,positive,
Jangan golput guysss!! Gunakan hak suara kalian #AyoSiapSiapNyoblos,k,0,0.0,0.0,2024-02-12T10:17:05.000Z,Jangan golput guys!! Gunakan hak suara kalian,negative,
"tentukan pilihanmu dari sekarang, #AyoSiapSiapNyoblos ya ",Leia Lestari,0,0.0,0.0,2024-02-12T10:11:49.000Z,"tentukan pilihanmu dari sekarang, ya",neutral,
"jangan siakan kesempatan 5tahunan ini untuk menentukan masa depan indonesia
#AyoSiapSiapNyoblos",Biwi,0,0.0,0.0,2024-02-12T10:37:40.000Z,jangan siakan kesempatan 5 tahunan ini untuk menentukan masa depan indonesia,positive,
Nah Kalian mau nyoblos siapa nih? jangan sampai salah target yaaa! #AyoSiapSiapNyoblos,Fatma,0,0.0,0.0,2024-02-12T10:55:14.000Z,Nah Kalian mau nyoblos siapa nih? jangan sampai salah target yaa!,negative,
"wah informasi yang sangat bermanfaat nih, #AyoSiapSiapNyoblos gaes",Oz,0,0.0,0.0,2024-02-12T10:17:40.000Z,"wah informasi yang sangat bermanfaat nih, guys",positive,
#AyoSiapSiapNyoblos dan pahami aturan nya,rant.,0,0.0,0.0,2024-02-12T10:12:07.000Z,dan pahami aturan nya,neutral,
Ayoo digunakan dengan baik hak suaranya #AyoSiapSiapNyoblos,-,0,0.0,0.0,2024-02-12T10:18:59.000Z,Ayo digunakan dengan baik hak suaranya,positive,
"gak akan mager yaampun mantap pol dah ya pesta demokrasi
#AyoSiapSiapNyoblos",mey,0,0.0,0.0,2024-02-12T10:22:05.000Z,gak akan mager yampun mantap pol dah ya pesta demokrasi,positive,
"Ayo datang dan gunakan hak suara kita guys, jangan sampai golput. Karena kita lah penentu masa depan bangsa kita. #AyoSiapSiapNyoblos",Ardyns Sara,0,0.0,0.0,2024-02-12T10:21:15.000Z,"Ayo datang dan gunakan hak suara kita guys, jangan sampai golput. Karena kita lah penentu masa depan bangsa kita.",positive,
Ayo siap jangan sampai kita ketinggalan dan jangan sampai gol put #AyoSiapSiapNyoblos,Dora6i,0,0.0,0.0,2024-02-12T10:37:45.000Z,Ayo siap jangan sampai kita ketinggalan dan jangan sampai gol put,negative,
rabu jangan same lupa yaa #AyoSiapSiapNyoblos buat indonesia yg lebih baik,bubswa,0,0.0,0.0,2024-02-12T10:54:42.000Z,rabu jangan same lupa Ya buat indonesia yg lebih baik,positive,
Ayo kita gunakan hak suara dengan baik #AyoSiapSiapNyoblos,tie,0,0.0,0.0,2024-02-12T10:14:25.000Z,Ayo kita gunakan hak suara dengan baik,neutral,
Tak ada yang bisa menggantikan kekuatan suara kita dalam membangun Indonesia yang lebih baik. #AyoSiapSiapNyoblos dan jadilah bagian dari sejarah,Berlianavebry,0,0.0,0.0,2024-02-12T11:54:10.000Z,Tak ada yang bisa menggantikan kekuatan suara kita dalam membangun Indonesia yang lebih baik. dan jadilah bagian dari sejarah,positive,
"Setuju, yok gunakan hak pilih kita untuk kemajuan dan kebaikan Indonesia #AyoSiapSiapNyoblos",Yeonchoi,0,0.0,0.0,2024-02-12T10:13:54.000Z,"Setuju, Ayo gunakan hak pilih kita untuk kemajuan dan kebaikan Indonesia",positive,
"Jangan sampai gak nyoblos yaa, satu suaramu sangat berharga loh #AyoSiapSiapNyoblos",Lesikah,0,0.0,0.0,2024-02-12T10:23:15.000Z,"Jangan sampai gak nyoblos ya, satu suaramu sangat berharga loh",positive,
Betul banget tuh #AyoSiapSiapNyoblos jangan sampai tidak nyoblos karena suara kita berharga banget,Rioumar,0,0.0,0.0,2024-02-12T10:43:05.000Z,Betul banget tuh jangan sampai tidak nyoblos karena suara kita berharga banget,positive,
mantap banget nih  #AyoSiapSiapNyoblos guys datang ke tps ya,lyly,0,0.0,0.0,2024-02-12T10:30:37.000Z,mantap banget nih guys datang ke tps ya,positive,
nahh. suara kita itu sangat berpengaruh buat bangsa ini kedepan nya #AyoSiapSiapNyoblos,Ay-Aysweet,0,0.0,0.0,2024-02-12T10:26:46.000Z,nahh. suara kita itu sangat berpengaruh buat bangsa ini kedepan nya,positive,
"jangan sampe golput ya guys kita gunakan hak pilih kita demi masa depan bangsa kita
#AyoSiapSiapNyoblos",Shinichi,0,0.0,0.0,2024-02-12T10:15:25.000Z,jangan sampe golput ya guys kita gunakan hak pilih kita demi masa depan bangsa kita,negative,
"#AyoSiapSiapNyoblos tanggal 14, karna 1 suara sangat berharga",Parsezioo,0,0.0,0.0,2024-02-12T10:46:19.000Z,"tanggal 14, karna 1 suara sangat berharga",positive,
#AyoSiapSiapNyoblos yook ramaikan tpu dengan hak suara kita untuk memilih.,Devi fierce,0,0.0,0.0,2024-02-12T10:19:41.000Z,yook ramaikan tpu dengan hak suara kita untuk memilih.,negative,
"bisaa yoook membawa Indonesia mendekat kearah lebih baik lagi mari  
#AyoSiapSiapNyoblos",Aura,0,0.0,0.0,2024-02-12T10:49:49.000Z,bisaa Ayo membawa Indonesia mendekat kearah lebih baik lagi mari,positive,
