text,author,reply,retweet,like,date,cleaned_text,non_baku,label,text_length
Dengan ini saya menyatakan TIDAK MENYESAL memilih Komeng dalam pemilu 2024,Dian Nugraha,0,0,0,2024-02-15T12:13:39.000Z,Dengan ini saya menyatakan TIDAK MENYESAL memilih Komeng dalam pemilu 2024,,positive,11
"Amini Rekomendasi Bawaslu, KPU Bakal Bikin Pencoblosan Ulang di Kuala Lumpur 
#Bawaslu #KPU #PencoblosanUlang #Pemilu2024 #Pilpres2024 #RMOL",REPUBLIK MERDEKA | RMOL.ID,0,3,6,2024-02-15T12:29:23.000Z,"Amini Rekomendasi Bawaslu, KPU Bakal Bikin Pencoblosan Ulang di Kuala Lumpur",,neutral,11
"Pasca Pemilu 2024, Dr. Ketut Sumedana Lakukan Sidak

ikuti Kabar6 : hTetaps://web.facebook.com/kabar6com.banten",kabar6,0,0,0,2024-02-15T12:28:33.000Z,"Pasca Pemilu 2024, Dr. Ketut Sumedana Lakukan Sidak  ikuti Kabar6 :",,neutral,11
"aint standing and will never stand beside human rights violator

#Pemilu2024",dahhliaaa,0,0,0,2024-02-15T11:59:39.000Z,aint standing and will never stand beside human rights violator,,neutral,10
"PSI Raup 3,51% Suara, Update Hasil Real Count Pemilu 2024 KPU Kamis Petang",Bisnis.com,0,1,1,2024-02-15T12:08:04.000Z,"PSI Raup 3,51% Suara, Update Hasil Real Count Pemilu 2024 KPU Kamis Petang",,neutral,13
"1.297 TPS di Papua Belum Mencoblos Pemilu 2024, Ini Penyebabnya",SINDOnews,0,0,0,2024-02-15T12:00:00.000Z,"1.297 TPS di Papua Belum Mencoblos Pemilu 2024, Ini Penyebabnya",,neutral,10
"Udah ditahap lebih seneng ngeliatin video Komeng nyaleg dari pada mantengin update QC

#Pemilu2024",Bayu Prakoso,0,0,0,2024-02-15T12:15:03.000Z,Udah ditahap lebih seneng ngeliatin video Komeng nyaleg dari pada mantengin update QC,dari pada,positive,12
"Ganjar Mahfud Bertemu TPN, Prabowo Nyekar di Makam Orangtua #Pemilu2024 #AdadiKompas",Harian Kompas,1,0,2,2024-02-15T12:25:03.000Z,"Ganjar Mahfud Bertemu TPN, Prabowo Nyekar di Makam Orangtua",,neutral,8
"Pendukung 02: ""Kami menang thanks to silent majority ""
The silent majority:

#Pemilu2024",Robin Rants at Everything,0,0,0,2024-02-15T12:03:48.000Z,"Pendukung 02: ""Kami menang thanks to silent majority "" The silent majority:",,positive,12
"Jelang Hitung Suara, Kapolsek Ciruas : Kami Kawal Pemilu 2024 Hingga Tahap Akhir",Humas Polsek Ciruas,0,0,1,2024-02-15T12:19:30.000Z,"Jelang Hitung Suara, Kapolsek Ciruas : Kami Kawal Pemilu 2024 Hingga Tahap Akhir",,neutral,13
Pengalaman pertama ikut serta dalam mengawal pemilu 2024. Ternyata tidak semudah yang dibayangkan. #Headline,Kompasiana,0,0,0,2024-02-15T12:30:00.000Z,Pengalaman pertama ikut serta dalam mengawal pemilu 2024. Ternyata tidak semudah yang dibayangkan.,,negative,13
"Suara Prabowo-Gibran di TPS di Tangsel Sempat Salah Tulis: Harusnya 86, Jadi 886

hTetaps://news.muslimkreatif.com/2024/02/suara-prabowo-gibran-di-tps-di-tangsel.html

#Pilpres2024 #Pemilu2024",Portal Berita News,0,0,1,2024-02-15T12:01:32.000Z,"Suara Prabowo-Gibran di TPS di Tangsel Sempat Salah Tulis: Harusnya 86, Jadi 886",,neutral,13
"Aku pikir pemilu 2019 paling jelek, ternyata ini lebih dari paling jelek  kotor 

#Pemilu2024",Name cannot be blank,0,0,0,2024-02-15T12:12:14.000Z,"Aku pikir pemilu 2019 paling jelek, ternyata ini lebih dari paling jelek  kotor",,negative,13
"Real Count Pilpres 2024 KPU Hingga Kamis (15/2) 17:00 WIB

#Pemilu2024 #PemiluSerentak2024 #Pemilu #kpps #realcount",Kilas24.com,0,0,0,2024-02-15T11:53:11.000Z,Real Count Pilpres 2024 KPU Hingga Kamis (15/2) 17:00 WIB,,neutral,10
MCW Temukan Pelanggaran Pemilu 2024 di Malang Raya,SERU.co.id,0,0,0,2024-02-15T11:51:40.000Z,MCW Temukan Pelanggaran Pemilu 2024 di Malang Raya,,neutral,8
"Salut untuk Polri yang selalu ngawal ketat pendistribusian logistik Pemilu 2024, kami merasa bangga",tiwi,0,0,0,2024-02-15T12:16:40.000Z,"Salut untuk Polri yang selalu ngawal ketat pendistribusian logistik Pemilu 2024, kami merasa bangga",,positive,14
"Error markup pemilu 2024
a Thread",yh,2,2,3,2024-02-15T12:24:03.000Z,Error markup pemilu 2024 a Thread,,negative,6
"LIVE Real Count KPU Suara Partai Pemilu 2024 di Jawa Tengah, PDI P Unggul Besar Gerindra Pepet PKB
 
hTetaps://pontianak.tribunnews.com/2024/02/15/live-real-count-kpu-suara-partai-pemilu-2024-di-jawa-tengah-pdi-p-unggul-besar-gerindra-pepet-pkb lewat 
@tribunnews",Tribun Pontianak,0,0,0,2024-02-15T12:10:32.000Z,"LIVE Real Count KPU Suara Partai Pemilu 2024 di Jawa Tengah, PDI P Unggul Besar Gerindra Pepet PKB    lewat",,neutral,19
"Alhamdulilah pemilu. 2024 udah selesai mari kita legowo yang kalah
#DemokrasiSukses 
Masyarakat Partisipatif",Serlyzuhri,0,0,0,2024-02-15T12:05:29.000Z,Alhamdulilah pemilu. 2024 udah selesai mari kita legowo yang kalah    Masyarakat Partisipatif,Alhamdulilah,negative,12
"Patroli Kesehatan Polresta Sidoarjo Tunjang Kelancaran Pemilu 2024

#polrestasidoarjo
#dokkespolrestasidoarjo
#pemilu2024
#sukseskanpemilu2024
#jagakesehatan
#jogosidoarjo
#sidoarjoaman
#polripresisi
#indonesiamaju",Delta Kresna,0,0,0,2024-02-15T12:28:21.000Z,Patroli Kesehatan Polresta Sidoarjo Tunjang Kelancaran Pemilu 2024,,neutral,8
keren Masyarakat Partisipatif dalam mengikuti pemilu 2024 #DemokrasiSukses,novel,0,0,0,2024-02-15T12:15:00.000Z,keren Masyarakat Partisipatif dalam mengikuti pemilu 2024,,positive,7
"Gimana ceritanya ini 
@KPU_ID
 bener BRUTAL DAN BARBAR Pemilu 2024",はゆむかるはか,0,1,0,2024-02-15T12:16:43.000Z,Gimana ceritanya ini     bener BRUTAL DAN BARBAR Pemilu 2024,,negative,9
"Karena di #Pemilu2024 Wasit dan seluruh Panitia sudah terafiliasi langsung dengan Penguasa.
#PemiluCurang",Wahyu Viyanqi,0,0,0,2024-02-15T11:55:59.000Z,Karena di   Wasit dan seluruh Panitia sudah terafiliasi langsung dengan Penguasa.,dengan,neutral,11
"Serba - Serbi Meme #Pemilu2024 bikin ngakak seharian 

a threaddd '",Obat Keren | Shopee Affiliate,8,87,133,2024-02-15T11:55:13.000Z,Serba - Serbi Meme   bikin ngakak seharian   a threaddd ',,neutral,10
Link Cek Real Count Pemilu 2024 dan Cara Lihat Hasil Pilpres hingga Pileg #realcount #QuickCount #Pemilu2024 #Pilpres2024 #Pileg #AniesMuhaimin #PrabowoGibran #GanjarMahfud,Berita DIY,0,0,0,2024-02-15T12:24:00.000Z,Link Cek Real Count Pemilu 2024 dan Cara Lihat Hasil Pilpres hingga Pileg,,neutral,13
"Pemilu Adalah Wujud Demokrasi Jaga Kerukunan Dan Persaudaraan. Wujudkan Pemilu 2024 Aman Dan Damai

#WujudkanPemiluAmanDamai2024",Polsek Cenrana,0,0,0,2024-02-15T12:29:31.000Z,Pemilu Adalah Wujud Demokrasi Jaga Kerukunan Dan Persaudaraan. Wujudkan Pemilu 2024 Aman Dan Damai,,neutral,14
"Patroli Bersama Sat Samapta Bersama Polres Kepulauan Aru Bersama Brimob Batalyon C Pelopor Antisipasi Guantibmas Selama Proses Pemilu 2024.

#divhumaspolri 
#spripimpolri",Humas Polres Kepulauan Aru,0,0,0,2024-02-15T11:50:10.000Z,Patroli Bersama Sat Samapta Bersama Polres Kepulauan Aru Bersama Brimob Batalyon C Pelopor Antisipasi Guantibmas Selama Proses Pemilu 2024.,,neutral,19
"InsyaaAllah Niat dan perjuangan Nenek tercatat sebagai penjaga Marwah Demokrasi Bangsa Indonesia

#Pemilu2024 Dirty Vote
Anies 8aswedan",Rolantino Abdillah,0,0,21,2024-02-15T12:29:40.000Z,InsyaaAllah Niat dan perjuangan Nenek tercatat sebagai penjaga Marwah Demokrasi Bangsa Indonesia    Dirty Vote Anies 8aswedan,,positive,16
Apresiasi tinggi untuk PLN yang berkomitmen penuh untuk mendukung proses demokrasi dengan memastikan kelancaran pasokan listrik selama Pemilu 2024. #PLNuntukIndonesia,CallistaEdrea,0,0,1,2024-02-15T11:51:10.000Z,Apresiasi tinggi untuk PLN yang berkomitmen penuh untuk mendukung proses demokrasi dengan memastikan kelancaran pasokan listrik selama Pemilu 2024.,,positive,19
Himbauan Wakil Bupati Bulukumba H.A Edy Manaf Untuk Menjaga Kondusifitas Pasca Pemilu 2024,HumasPolresBulukumba,0,0,2,2024-02-15T12:05:56.000Z,Himbauan Wakil Bupati Bulukumba H.A Edy Manaf Untuk Menjaga Kondusifitas Pasca Pemilu 2024,,neutral,13
"Quick Count Rakata: Ini 11 Nama Caleg DPRD Provinsi Dapil 5 yang Berpotensi Lolos 
hTetaps://lampung.rilis.id/Politika/Berita/Quick-Count-Rakata-Ini-10-Nama-Caleg-DPRD-Provinsi-Dapil-5-yang-Berpotensi-Lolos-ZhXQ9FW
#Pemilu2024",rilislampung,0,0,0,2024-02-15T12:00:42.000Z,Quick Count Rakata: Ini 11 Nama Caleg DPRD Provinsi Dapil 5 yang Berpotensi Lolos,,neutral,14
pemilu 2024 penuh huru hara tp agak mendingan soalnya ada komeng,digiding,0,0,1,2024-02-15T11:57:52.000Z,pemilu 2024 penuh huru hara tp agak mendingan soalnya ada komeng,,negative,11
Kesuksesan Pemilu 2024 untuk Masyarakat Indonesia #Pemilu2024AmanDamai #SukseskanPemilu2024 #DisabilitasMemilih #Pemilu2024kondusif,Ashley Williams,1,0,0,2024-02-15T11:58:35.000Z,Kesuksesan Pemilu 2024 untuk Masyarakat Indonesia,,positive,6
"#DemokrasiSukses 
Masyarakat Partisipatif

Pemilu 2024 Damai 
Indonesia  aman dan Damai 
Alhamdulillah ",jhoni beep NFT,1,0,2,2024-02-15T12:03:44.000Z,Masyarakat Partisipatif  Pemilu 2024 Damai  Indonesia  aman dan Damai  Alhamdulillah,,positive,10
Pernyataan Hasto Kristianto soal Proses Pemilu 2024 dan Dugaan Pelanggaran yang Sistematis,tvOnenews,7,3,6,2024-02-15T12:08:33.000Z,Pernyataan Hasto Kristianto soal Proses Pemilu 2024 dan Dugaan Pelanggaran yang Sistematis,,neutral,12
"Khusus buat cewek! Alat cukur bulu2 membandel  aku pake udah 4tahun gak pernah ada kendala sama sekali 

hTetaps://shope.ee/m4HK65Sx

#valentineday #shopee #shopeeaffiliate #Pemilu2024 #trending #shopeehaul #affiliate",Sulistyayoona,0,0,0,2024-02-15T12:24:39.000Z,Khusus buat cewek! Alat cukur bulu2 membandel  aku pake udah 4tahun gak pernah ada kendala sama sekali,,positive,17
Baca thread 'Sederet Kegaduhan Pemilu 2024' di sini,tempo.co,3,27,85,2024-02-15T12:05:17.000Z,Baca thread 'Sederet Kegaduhan Pemilu 2024' di sini,,neutral,8
Fakta2 kecurangan Pemilu 2024,Agus Widodo,0,43,68,2024-02-15T12:14:52.000Z,Fakta2 kecurangan Pemilu 2024,,negative,4
Tiga TPS di Riau Berpotensi Lakukan Pemungutan Suara Ulang hTetap://dlvr.it/T2nC2Y #Pemilu_2024,Go Riau,0,0,0,2024-02-15T11:58:06.000Z,Tiga TPS di Riau Berpotensi Lakukan Pemungutan Suara Ulang,,neutral,9
"Jalan terjal & jarak tempuh yang jauh bukan menjadi hambatan, sungguh luar biasa pengabdian Polri mengawal logistik Pemilu 2024.",tiwi,0,0,0,2024-02-15T12:18:22.000Z,"Jalan terjal & jarak tempuh yang jauh bukan menjadi hambatan, sungguh luar biasa pengabdian Polri mengawal logistik Pemilu 2024.",,positive,19
"DJ GARASISLOT -  INVISIBLE WINGS NEW MAXBASS BOOSTED 2K24 is on #SoundCloud hTetaps://on.soundcloud.com/zvdWh 

#KOMENG
#PEMILU2024
#PRABOWO
#GARASISLOT
#MYAOINDO",GARASI SLOT,0,0,4,2024-02-15T12:23:40.000Z,DJ GARASISLOT -  INVISIBLE WINGS NEW MAXBASS BOOSTED 2K24 is on,,neutral,11
"Mantap sekali pemilu 2024 damai, saling menghargai dan menghormati 
#DemokrasiSukses 
Masyarakat Partisipatif",Syifa Saputri,0,0,0,2024-02-15T12:22:39.000Z,"Mantap sekali pemilu 2024 damai, saling menghargai dan menghormati     Masyarakat Partisipatif",,positive,11
"Begadang, KPPS di Serpong Pingsan saat Pemungutan Suara Pemilu 2024

ikuti Kabar6 : hTetaps://web.facebook.com/kabar6com.banten",kabar6,0,0,0,2024-02-15T12:29:01.000Z,"Begadang, KPPS di Serpong Pingsan saat Pemungutan Suara Pemilu 2024  ikuti Kabar6 :",,neutral,13
"Beserta Istri, Bupati Ade Salurkan Hak Pilih Pemilu 2024 hTetaps://wartatasik.com/beserta-istri-bupati-ade-salurkan-hak-pilih-pemilu-2024/",Redaksi Wartatasik.com,0,0,0,2024-02-15T12:06:52.000Z,"Beserta Istri, Bupati Ade Salurkan Hak Pilih Pemilu 2024",,neutral,9
"kenapa tv masih nampilin quick count, sedangkan KPU sudah punya real count? #Pemilu2024",𝕏 zoro,2,1,1,2024-02-15T11:56:05.000Z,"kenapa tv masih nampilin quick count, sedangkan KPU sudah punya real count?",,neutral,12
"Putusan Sela, PTUN Kabulkan Gugatan Anwar Usman yang Ingin Jadi Ketua MK Lagi

hTetaps://news.muslimkreatif.com/2024/02/putusan-sela-ptun-kabulkan-gugatan.html

#Pilpres2024 #Pemilu2024",Portal Berita News,0,0,0,2024-02-15T12:06:36.000Z,"Putusan Sela, PTUN Kabulkan Gugatan Anwar Usman yang Ingin Jadi Ketua MK Lagi",,neutral,13
19:11 real count Timnas AMIN yuuk bisa yuk 01 sm 03 naik persentasenya #Pemilu2024,Ikbal37official,0,0,0,2024-02-15T12:12:23.000Z,19:11 real count Timnas AMIN yuuk bisa yuk 01 sm 03 naik persentasenya,,neutral,13
tengs pemilu 2024 bikin aku cari tau lebih dalam soal kamisan ini hTetaps://x.com/melifluese/sta/melifluese/status/1758034485147537675,firsil,0,0,0,2024-02-15T12:03:05.000Z,tengs pemilu 2024 bikin aku cari tau lebih dalam soal kamisan ini,,positive,12
"Apakah akan terjadi 2 putaran, atau 01 akan tiba tiba unggul?

#Pilpres2024 #Pemilu2024 #PrabowoGibran #AniesMuhaimin2024 #ganjarmahfudz",Baniii,3,1,2,2024-02-15T11:59:31.000Z,"Apakah akan terjadi 2 putaran, atau 01 akan tiba tiba unggul?",,neutral,11
"Gaya foto Komeng di kertas suara caleg DPD RI diyakini warganet auto menang pada Pemilu 2024. #Komeng #DPDRI #Caleg #Info #Viral #Foto #SiapaSangka 

Selengkapnya:",Kabar DKI,0,0,0,2024-02-15T12:09:43.000Z,Gaya foto Komeng di kertas suara caleg DPD RI diyakini warganet auto menang pada Pemilu 2024.                 Selengkapnya:,,neutral,17
"wah terimakasih untuk seluruh rakyat Indonesia yang sudah antusias mengikuti pemilu 2024
#DemokrasiSukses 
Masyarakat Partisipatif",Kecapbango12,0,0,0,2024-02-15T12:13:38.000Z,wah terimakasih untuk seluruh rakyat Indonesia yang sudah antusias mengikuti pemilu 2024    Masyarakat Partisipatif,,positive,14
"Pemilu 2024 sukses 
kita bisa bernafas lega 
#DemokrasiSukses 
Masyarakat Partisipatif",Gito,0,0,0,2024-02-15T12:19:27.000Z,Pemilu 2024 sukses  kita bisa bernafas lega     Masyarakat Partisipatif,,positive,9
Unbelievable ! Banyak kejanggalan di Pemilu 2024 ini.,GAris MAnjur,1,0,0,2024-02-15T12:07:03.000Z,Unbelievable ! Banyak kejanggalan di Pemilu 2024 ini.,,negative,8
"Susana perhitungan suara kodenya

Kalau 01  Sory ye 
Kalau 02  Oke Gass 
Kalau 03  Rugi Donk. 

 

#Pilpres2024 #PemiluSerentak2024 #Pemilu2024",My id,0,0,1,2024-02-15T11:56:27.000Z,Susana perhitungan suara kodenya  Kalau 01  Sory ye  Kalau 02  Oke Gass  Kalau 03  Rugi Donk.,,negative,16
"KPU Kota Jakarta Selatan bakal membuka kegiatan rekapitulasi surat suara Pemilu 2024 di tingkat kecamatan, malam ini, Kamis (15/2/2024).",Kompas.com,0,0,2,2024-02-15T12:31:12.000Z,"KPU Kota Jakarta Selatan bakal membuka kegiatan rekapitulasi surat suara Pemilu 2024 di tingkat kecamatan, malam ini, Kamis (15/2/2024).",,neutral,19
yakin bakal di gugat pemilu 2024,Bahtiar,0,0,0,2024-02-15T12:24:00.000Z,yakin bakal di gugat pemilu 2024,,neutral,6
"Khofifah dan PWNU Jatim Terlihat Mesra, Petanda Dukungan Maju Pilgub Jawa Timur 2024?
#Pemilu2024 #JawaTimur
#PrabowoGibran #Khofifah",Zona Surabaya Raya,0,0,0,2024-02-15T11:59:41.000Z,"Khofifah dan PWNU Jatim Terlihat Mesra, Petanda Dukungan Maju Pilgub Jawa Timur 2024?",,neutral,13
Penyelenggara Pemilu 2024 di Ribuan TPS Diintimidasi saat Penghitungan Suara,Sumbarkita.id,0,0,0,2024-02-15T12:30:44.000Z,Penyelenggara Pemilu 2024 di Ribuan TPS Diintimidasi saat Penghitungan Suara,,neutral,10
"Pemilu 2024 Berjalan Damai, GP Ansor Gelar Tasyakuran Kemenangan BangsaIndonesia hTetaps://beritasatu.com/bersatu-kawal-pemilu/2799877/pemilu-2024-berjalan-damai-gp-ansor-gelar-tasyakuran-kemenangan-bangsaindonesia?utm_source=dlvr.it&utm_medium=twitter #beritasatu #news #berita",BeritaSatu,2,4,9,2024-02-15T12:11:36.000Z,"Pemilu 2024 Berjalan Damai, GP Ansor Gelar Tasyakuran Kemenangan BangsaIndonesia",,neutral,10
"Dalam pidatonya, Gibran @gibran_rakabuming mengatakan bahwa dirinya tiga bulan lalu bukan siapa-siapa. Dia mengaku sering diremehkan dan kerap dikata-katai plonga-plongo.

#bantenhay #gibranrakabumingraka #gibran #pidatogibran #cawapres #pemilu2024",Banten Hay,0,0,0,2024-02-15T12:28:29.000Z,"Dalam pidatonya, Gibran   mengatakan bahwa dirinya tiga bulan lalu bukan siapa-siapa. Dia mengaku sering diremehkan dan kerap dikata-katai plonga-plongo.",,neutral,19
"Pemilu 2024 TPS Khusus Rutan Kelas IIB Sukadana

#kabarkumhamlampung
#kumhamlampung
#kanwilkemenkumhamlampung
#sortadelimatobing",Rutan Sukadana,0,0,0,2024-02-15T12:24:52.000Z,Pemilu 2024 TPS Khusus Rutan Kelas IIB Sukadana,,neutral,8
"Jangan sedih jangan gundah, ""Pak PUR"" solusinya. 

#calegstres #Pemilu2024",ᴄᴀɴᴅᴜ`,0,0,0,2024-02-15T12:06:42.000Z,"Jangan sedih jangan gundah, ""Pak PUR"" solusinya.",,neutral,7
"Viral Surat Suara di Bogor Sudah Tercoblos 02, Ketua Bawaslu: Saya Tidak Mau Ngomong

hTetaps://news.muslimkreatif.com/2024/02/viral-surat-suara-di-bogor-sudah.html

#Pilpres2024 #Pemilu2024",Portal Berita News,0,0,0,2024-02-15T11:54:11.000Z,"Viral Surat Suara di Bogor Sudah Tercoblos 02, Ketua Bawaslu: Saya Tidak Mau Ngomong",,neutral,14
Malah adu bug aplikasi kpu,Observer 2024,0,0,0,2024-02-15T12:26:32.000Z,Malah adu bug aplikasi kpu,,negative,5
Telah kami sampaikan banyak kekurangan dalam pelaksanaan Pemilu 2024 ini,F_Fathur (journalist) F3Stragic,0,9,17,2024-02-15T12:21:12.000Z,Telah kami sampaikan banyak kekurangan dalam pelaksanaan Pemilu 2024 ini,,negative,10
"Foto Kocak di Surat Suara DPD RI, Hasil Suara Komeng di DPD Jabar Melesat Sendirian

#Pemilu2024 #PemiluSerentak2024 #Pemilu #QuickCount #kpps #Komeng #Komeng2029 #KomengPresiden2029",Kilas24.com,0,0,0,2024-02-15T12:13:49.000Z,"Foto Kocak di Surat Suara DPD RI, Hasil Suara Komeng di DPD Jabar Melesat Sendirian",,neutral,15
*Jaksa Agung ST Burhanuddin Gunakan Hak Pilih dalam Pemilu 2024*,Romyfanboy Fanboy,0,0,0,2024-02-15T12:16:01.000Z,Jaksa Agung ST Burhanuddin Gunakan Hak Pilih dalam Pemilu 2024,,neutral,10
"PPK Pontianak Kota Mulai Pleno Malam Ini  hTetaps://rri.co.id/pemilu/558812/ppk-pontianak-kota-mulai-pleno-malam-ini

#tps #pleno #suratsuara #Pemilu2024",RRI Pro1 Pontianak,0,0,0,2024-02-15T11:53:11.000Z,PPK Pontianak Kota Mulai Pleno Malam Ini,,neutral,7
"Jawabannya ngak ada yang realistis harusnya ada jawaban ""Karena Banyak Kecurangan dalam Pemilu 2024""",Zaki Maulana,0,0,0,2024-02-15T12:09:26.000Z,"Jawabannya ngak ada yang realistis harusnya ada jawaban ""Karena Banyak Kecurangan dalam Pemilu 2024""",,negative,14
"Bismillah yok 2 putarannn bisa
#Pemilu2024",Fajar,0,0,2,2024-02-15T11:52:37.000Z,Bismillah yok 2 putarannn bisa,,neutral,5
#GaleriFoto: Tren Positif IHSG Setelah Pelaksanaan Pemilu 2024 #AdadiKompas,Kompas Muda,0,0,0,2024-02-15T11:50:38.000Z,Tren Positif IHSG Setelah Pelaksanaan Pemilu 2024,,neutral,8
Pemilu 2024 (anggap aja) udah selesai deh. Balik lagi ke main account ah.,◡̈,0,0,0,2024-02-15T11:54:44.000Z,Pemilu 2024 (anggap aja) udah selesai deh. Balik lagi ke main account ah.,,neutral,13
All jam 7 malam hasil #Pemilu #Pemilu2024,𝙾𝚙𝚒𝚗𝚒 𝙾𝚙𝚑𝚒𝚎,0,0,0,2024-02-15T12:17:45.000Z,All jam 7 malam hasil,,neutral,5
Penyaluran beras bansos oleh Bulog Indramayu ini baru dilakukan lagi usai pemerintah hentikan sementara demi hormati proses Pemilu 2024. #bisnisupdate #update #bisnis #text,kumparan,1,0,0,2024-02-15T12:02:16.000Z,Penyaluran beras bansos oleh Bulog Indramayu ini baru dilakukan lagi usai pemerintah hentikan sementara demi hormati proses Pemilu 2024.,,neutral,19
"Kacau! Data C1 Suara Prabowo-Gibran Hanya 117, Real Count KPU Menggelembung Jadi 617

hTetaps://news.muslimkreatif.com/2024/02/kacau-data-c1-suara-prabowo-gibran.html

#Pemilu2024 #Pilpres2024",Portal Berita News,0,0,0,2024-02-15T11:54:58.000Z,"Kacau! Data C1 Suara Prabowo-Gibran Hanya 117, Real Count KPU Menggelembung Jadi 617",,neutral,13
"Gunakan Hak Suaranya, 
@aburizalbakrie
 Nyoblos di TPS 50 Menteng Jakpus: Optimis dengan Pilihan Saya Menang Satu Putaran!

hTetaps://kabargolkar.com/read/kabar_nasional/36939/gunakan-hak-suaranya-aburizal-bakrie-nyoblos-di-tps-50-menteng-jakpus-optimis-dengan-pilihan-saya-menang-satu-putaran-

#golkar #kabargolkar #golkarindonesia #airlanggahartarto #golkarprabowo #pemilu2024 #pemiludamai #pemilu #prabowogibran",𝙆𝙖𝙗𝙖𝙧 𝙂𝙤𝙡𝙠𝙖𝙧,0,1,8,2024-02-15T11:54:00.000Z,"Gunakan Hak Suaranya,     Nyoblos di TPS 50 Menteng Jakpus: Optimis dengan Pilihan Saya Menang Satu Putaran!",,neutral,16
Warga Indonesia wajib nyimak kolaborasi pak Polisi & pak TNI ini biar adem  #Pemilu2024,FuToday,2,26,55,2024-02-15T11:57:33.000Z,Warga Indonesia wajib nyimak kolaborasi pak Polisi & pak TNI ini biar adem,,positive,13
"Penyesalan Pemilu 2024:

ngga milih Alfiansyah Bustami",v,0,0,0,2024-02-15T11:49:57.000Z,Penyesalan Pemilu 2024:  ngga milih Alfiansyah Bustami,,negative,7
"Ketua Umum Partai NasDem Surya Paloh merespons quick count Pemilu 2024. Surya Paloh terus memantau dinamika penghitungan.  

#Pemilu2024 #PemiluSerentak2024",medcom_id,0,0,1,2024-02-15T12:30:00.000Z,Ketua Umum Partai NasDem Surya Paloh merespons quick count Pemilu 2024. Surya Paloh terus memantau dinamika penghitungan.,,neutral,17
"bangsa indonesia adalah bangsa yang besar, siapapun pemenangnya dalam pemilu 2024 keutuhan dan kebersamaan adalah yang utama. 
#DemokrasiSukses 
Masyarakat Partisipatif",Loli,0,0,0,2024-02-15T12:02:55.000Z,"bangsa indonesia adalah bangsa yang besar, siapapun pemenangnya dalam pemilu 2024 keutuhan dan kebersamaan adalah yang utama.     Masyarakat Partisipatif",,positive,19
"Update Hasil Rekapitulasi Suara via hTetap://pemilu2024.kpu.go.id, Lengkap Jadwal Pengumuman Pemenang Pilpres
hTetaps://kaltim.tribunnews.com/2024/02/15/update-hasil-rekapitulasi-suara-via-pemilu2024kpugoid-lengkap-jadwal-pengumuman-pemenang-pilpres lewat 
@tribunnews
 

#Pilpres2024 #Pemilu2024 #KPU #realcount",Tribun Kaltim,0,0,0,2024-02-15T12:06:53.000Z,Update Hasil Rekapitulasi Suara via  Lengkap Jadwal Pengumuman Pemenang Pilpres  lewat,,neutral,11
"#DemokrasiSukses 
Masyarakat Partisipatif

Pemilu 2024 Aman dan
Damai 

Kita rukun bersama 

Bergandengan bersama 

Saling menghormati 

Kita Indonesia ",jhoni beep NFT,146,115,140,2024-02-15T12:01:43.000Z,Masyarakat Partisipatif  Pemilu 2024 Aman dan Damai   Kita rukun bersama   Bergandengan bersama   Saling menghormati   Kita Indonesia,,positive,16
